Date,Open,High,Low,Close,Adj Close,Volume
2019-01-08,282.000000,285.500000,281.350006,284.250000,246.419708,7480522
2019-01-09,285.600006,291.700012,284.600006,290.399994,251.751190,12182118
2019-01-10,290.750000,293.700012,288.899994,289.600006,251.057693,10288580
2019-01-11,291.899994,296.000000,291.500000,295.350006,256.042450,16773035
2019-01-14,294.500000,294.799988,290.000000,294.299988,255.132172,6400147
2019-01-15,295.250000,297.399994,294.000000,296.549988,257.082703,7213165
2019-01-16,296.000000,296.549988,291.700012,294.049988,254.915451,7784035
2019-01-17,294.100006,295.600006,290.149994,293.950012,254.828751,10601100
2019-01-18,293.250000,295.100006,290.649994,291.450012,252.661469,10994807
2019-01-21,292.850006,293.200012,288.700012,289.899994,251.317764,8203333
2019-01-22,289.850006,291.000000,285.149994,289.750000,251.187729,10329563
2019-01-23,291.500000,294.399994,275.000000,277.299988,240.394638,40188183
2019-01-24,279.299988,283.350006,277.850006,278.899994,241.781723,28026449
2019-01-25,280.000000,282.700012,278.500000,279.200012,242.041824,8897906
2019-01-28,278.899994,279.450012,274.200012,274.750000,238.184021,8992136
2019-01-29,275.299988,279.000000,274.750000,278.450012,241.391647,6998389
2019-01-30,280.100006,280.200012,274.200012,275.500000,238.834213,10449713
2019-01-31,276.500000,279.600006,273.600006,278.649994,241.564972,15346406
2019-02-01,280.649994,285.200012,279.100006,280.850006,243.472229,18353829
2019-02-04,281.899994,281.899994,276.049988,277.100006,240.221298,6056619
2019-02-05,277.350006,277.799988,272.500000,274.149994,237.663895,9827060
2019-02-06,275.000000,278.399994,274.549988,277.700012,240.741455,8097580
2019-02-07,277.899994,281.000000,277.000000,280.299988,242.995392,5947966
2019-02-08,279.500000,281.200012,274.600006,275.500000,238.834213,4405887
2019-02-11,275.799988,278.200012,268.450012,277.100006,240.221298,9952322
2019-02-12,277.049988,280.500000,274.600006,275.299988,238.660828,7341352
2019-02-14,277.000000,280.200012,277.000000,277.899994,240.914795,9993785
2019-02-15,279.000000,280.950012,275.399994,280.100006,242.822037,37552143
2019-02-18,278.799988,282.450012,273.899994,274.700012,238.140686,40666405
2019-02-19,274.000000,279.200012,274.000000,275.899994,239.181000,34451117
